X5RLSJ1A,0,1,http://www.wikidata.org/prop/direct/P2049
U5FPDF5F,0,2,http://www.wikidata.org/prop/direct/P5970
IUV3NMBJ,0,1,http://www.wikidata.org/prop/direct/P407
8ZP2E9R2,0,3,http://www.wikidata.org/prop/direct/P2043
8BG20G8J,0,1,http://www.wikidata.org/prop/direct/P2044
29FIDA1E,0,2,http://www.wikidata.org/prop/direct/P488
ZXXCAL42,0,2,http://www.wikidata.org/prop/direct/P2053
M8BWCRDY,0,1,http://www.wikidata.org/prop/direct/P2044
FMRA7QIG,0,1,http://www.wikidata.org/prop/direct/P58
WN6EEOEZ,0,3,http://www.wikidata.org/prop/direct/P131
4B9O91PR,0,1,http://www.wikidata.org/prop/direct/P2046
0SAMAAHE,0,1,http://www.wikidata.org/prop/direct/P452
G6VKX9PH,0,1,http://www.wikidata.org/prop/direct/P1548
ZBPFW1PT,0,1,http://www.wikidata.org/prop/direct/P2043
HZDZGXV9,0,4,http://www.wikidata.org/prop/direct/P2261
C83UKMP1,0,1,http://www.wikidata.org/prop/direct/P1100
M0U96X66,0,1,http://www.wikidata.org/prop/direct/P2044
Q4R3K1VI,0,1,http://www.wikidata.org/prop/direct/P1082
Q4R3K1VI,0,2,http://www.wikidata.org/prop/direct/P2046
982DOMP0,0,2,http://www.wikidata.org/prop/direct/P2044
UD032Y5V,0,1,http://www.wikidata.org/prop/direct/P6365
6EO07N95,0,1,http://www.wikidata.org/prop/direct/P1100
Q8R2FJAV,0,1,http://www.wikidata.org/prop/direct/P2043
X7P3NVMT,0,1,http://www.wikidata.org/prop/direct/P2929
5BI41KPE,0,1,http://www.wikidata.org/prop/direct/P2046
H2BY311X,0,1,http://www.wikidata.org/prop/direct/P1548
0OMQ2B9F,0,1,http://www.wikidata.org/prop/direct/P2043
GCZMZ6TQ,0,1,http://www.wikidata.org/prop/direct/P112
FKP4DA8B,0,1,http://www.wikidata.org/prop/direct/P186
WMCVCDS1,0,2,http://www.wikidata.org/prop/direct/P2043
R0MUD1ZH,0,1,http://www.wikidata.org/prop/direct/P2635
FMRA7QIG,0,2,http://www.wikidata.org/prop/direct/P5970
UD032Y5V,0,2,http://www.wikidata.org/prop/direct/P17
9EZD937Q,0,1,http://www.wikidata.org/prop/direct/P2044
SHBDVPUP,0,1,http://www.wikidata.org/prop/direct/P2044
HZDZGXV9,0,3,http://www.wikidata.org/prop/direct/P2262
MP07XC30,0,2,http://www.wikidata.org/prop/direct/P2046
AI9Q335S,0,1,http://www.wikidata.org/prop/direct/P2262
F3WKUT7R,0,2,http://www.wikidata.org/prop/direct/P5595
ZXXCAL42,0,1,http://www.wikidata.org/prop/direct/P2225
KP1V1B60,0,1,http://www.wikidata.org/prop/direct/P1104
8OBZCBYI,0,2,http://www.wikidata.org/prop/direct/P2046
BLSLFXL1,0,3,http://www.wikidata.org/prop/direct/P2216
YNATE044,0,2,http://www.wikidata.org/prop/direct/P2927
LCSQ1VJX,0,1,http://www.wikidata.org/prop/direct/P1081
QJ1AXFQY,0,2,http://www.wikidata.org/prop/direct/P17
F3WKUT7R,0,1,http://www.wikidata.org/prop/direct/P214
8V3MIDNT,0,1,http://www.wikidata.org/prop/direct/P1082
38FLPPEX,0,1,http://www.wikidata.org/prop/direct/P2043
CIHUR4DQ,0,1,http://www.wikidata.org/prop/direct/P2044
06C27Q4T,0,1,http://www.wikidata.org/prop/direct/P2048
V2C61FQP,0,3,http://www.wikidata.org/prop/direct/P2262
V9D3XJML,0,1,http://www.wikidata.org/prop/direct/P1082
LCSQ1VJX,0,3,http://www.wikidata.org/prop/direct/P2044
HEJGIT3D,0,1,http://www.wikidata.org/prop/direct/P1082
MU3G04TQ,0,1,http://www.wikidata.org/prop/direct/P1752
LYBPLGE6,0,2,http://www.wikidata.org/prop/direct/P840
GFPK0TN9,0,1,http://www.wikidata.org/prop/direct/P1104
IF30FFXV,0,3,http://www.wikidata.org/prop/direct/P1090
QE8V1VSK,0,1,http://www.wikidata.org/prop/direct/P2635
04BOWABU,0,1,http://www.wikidata.org/prop/direct/P2923
LCSQ1VJX,0,2,http://www.wikidata.org/prop/direct/P2053
8WVYQ49V,0,1,http://www.wikidata.org/prop/direct/P1548
EO6XVU0K,0,1,http://www.wikidata.org/prop/direct/P2046
O6NAIUGU,0,1,http://www.wikidata.org/prop/direct/P2044
JDIKP0OG,0,1,http://www.wikidata.org/prop/direct/P2046
HQJPERU3,0,1,http://www.wikidata.org/prop/direct/P1100
KMT8KB3A,0,1,http://www.wikidata.org/prop/direct/P57
QBG476CV,0,1,http://www.wikidata.org/prop/direct/P159
8ZP2E9R2,0,1,http://www.wikidata.org/prop/direct/P2262
5ELEMXPJ,0,1,http://www.wikidata.org/prop/direct/P1101
6V7RIEZB,0,1,http://www.wikidata.org/prop/direct/P291
WO8TRKPH,0,1,http://www.wikidata.org/prop/direct/P1454
HKAS899K,0,1,http://www.wikidata.org/prop/direct/P2196
MWHWGMIA,0,1,http://www.wikidata.org/prop/direct/P2046
0Q7FD42U,0,1,http://www.wikidata.org/prop/direct/P2139
MW7QEJ6Q,0,1,http://www.wikidata.org/prop/direct/P577
QT5G3QH1,0,1,http://www.wikidata.org/prop/direct/P159
59EKILO5,0,1,http://www.wikidata.org/prop/direct/P2196
QI7FYTLC,0,2,http://www.wikidata.org/prop/direct/P112
HAPGI9RA,0,1,http://www.wikidata.org/prop/direct/P452
LYBPLGE6,0,1,http://www.wikidata.org/prop/direct/P166
TY9S5VWO,0,1,http://www.wikidata.org/prop/direct/P17
IF30FFXV,0,2,http://www.wikidata.org/prop/direct/P2583
UJ77AMFQ,0,1,http://www.wikidata.org/prop/direct/P162
D017LW6U,0,1,http://www.wikidata.org/prop/direct/P1454
WOUOP0T0,0,1,http://www.wikidata.org/prop/direct/P57
ZY7XCU2P,0,2,http://www.wikidata.org/prop/direct/P1435
GX5RQ2ZL,0,1,http://www.wikidata.org/prop/direct/P17
BLSLFXL1,0,2,http://www.wikidata.org/prop/direct/P6258
FIF4EJ27,0,1,http://www.wikidata.org/prop/direct/P1082
QOFM5TIK,0,3,http://www.wikidata.org/prop/direct/P150
67R243JQ,0,1,http://www.wikidata.org/prop/direct/P355
CDZYM5V8,0,1,http://www.wikidata.org/prop/direct/P276
FJPMX9M0,0,1,http://www.wikidata.org/prop/direct/P57
GZO7VK20,0,1,http://www.wikidata.org/prop/direct/P1082
WLHM25M2,0,1,http://www.wikidata.org/prop/direct/P2046
RMDWLJK6,0,1,http://www.wikidata.org/prop/direct/P58
7F665HYB,0,1,http://www.wikidata.org/prop/direct/P214
IF30FFXV,0,1,http://www.wikidata.org/prop/direct/P6257
JWX2JKQE,0,1,http://www.wikidata.org/prop/direct/P1830
P4XMWAWJ,0,1,http://www.wikidata.org/prop/direct/P17
930NZFBU,0,2,http://www.wikidata.org/prop/direct/P112
GVEZJIC0,0,1,http://www.wikidata.org/prop/direct/P2554
1YKVB098,0,2,http://www.wikidata.org/prop/direct/P5970
BLSLFXL1,0,1,http://www.wikidata.org/prop/direct/P1215
O6NAIUGU,0,2,http://www.wikidata.org/prop/direct/P2046
EHTP1E2Y,0,1,http://www.wikidata.org/prop/direct/P2044
P3F5EGE1,0,1,http://www.wikidata.org/prop/direct/P2929
SHTLBJ2L,0,1,http://www.wikidata.org/prop/direct/P1830
8QS61FN0,0,2,http://www.wikidata.org/prop/direct/P2043
WRGDAMFU,0,1,http://www.wikidata.org/prop/direct/P2046
HZDZGXV9,0,1,http://www.wikidata.org/prop/direct/P2043
RMDWLJK6,0,2,http://www.wikidata.org/prop/direct/P5970
BQWCLSMI,0,1,http://www.wikidata.org/prop/direct/P112
ZL8FTXBA,0,1,http://www.wikidata.org/prop/direct/P159
Z7JHHR2B,0,1,http://www.wikidata.org/prop/direct/P2044
NWXDHMP4,0,1,http://www.wikidata.org/prop/direct/P1268
6DGHVF99,0,1,http://www.wikidata.org/prop/direct/P112
OS42S2PW,0,1,http://www.wikidata.org/prop/direct/P2046
ZN1T79OT,0,1,http://www.wikidata.org/prop/direct/P2262
0CT03OJD,0,1,http://www.wikidata.org/prop/direct/P3174
D3UR9829,0,1,http://www.wikidata.org/prop/direct/P1114
ME2UMZHK,0,3,http://www.wikidata.org/prop/direct/P272
S8JSHGGI,0,1,http://www.wikidata.org/prop/direct/P2044
4MZ7GP1D,0,2,http://www.wikidata.org/prop/direct/P488
6F7JX303,0,1,http://www.wikidata.org/prop/direct/P1538
DA6P22V5,0,1,http://www.wikidata.org/prop/direct/P2923
V2C61FQP,0,1,http://www.wikidata.org/prop/direct/P2043
RTE6AIBB,0,1,http://www.wikidata.org/prop/direct/P1752
5QYWZZ9X,0,1,http://www.wikidata.org/prop/direct/P2929
CVJXK6BP,0,1,http://www.wikidata.org/prop/direct/P2196
OIR4IDGF,0,1,http://www.wikidata.org/prop/direct/P131
ME2UMZHK,0,1,http://www.wikidata.org/prop/direct/P162
ZNBCBDIT,0,1,http://www.wikidata.org/prop/direct/P112
GVEZJIC0,0,3,http://www.wikidata.org/prop/direct/P3092
AI9Q335S,0,3,http://www.wikidata.org/prop/direct/P2043
W78ZPUXS,0,1,http://www.wikidata.org/prop/direct/P1128
F7HN4PK6,0,1,http://www.wikidata.org/prop/direct/P138
0GAOU6ZM,0,2,http://www.wikidata.org/prop/direct/P112
WOGC0066,0,1,http://www.wikidata.org/prop/direct/P495
IGCROBMJ,0,1,http://www.wikidata.org/prop/direct/P2046
9DDJFSUQ,0,1,http://www.wikidata.org/prop/direct/P2046
8ZP2E9R2,0,2,http://www.wikidata.org/prop/direct/P2261
29FIDA1E,0,1,http://www.wikidata.org/prop/direct/P131
UCJ8G0IS,0,1,http://www.wikidata.org/prop/direct/P1538
O1ZQMHBE,0,1,http://www.wikidata.org/prop/direct/P2139
GVEZJIC0,0,2,http://www.wikidata.org/prop/direct/P50
WN6EEOEZ,0,2,http://www.wikidata.org/prop/direct/P708
WN6EEOEZ,0,1,http://www.wikidata.org/prop/direct/P140
AI9Q335S,0,2,http://www.wikidata.org/prop/direct/P2261
Q8R2FJAV,0,3,http://www.wikidata.org/prop/direct/P2262
HM723PTT,0,1,http://www.wikidata.org/prop/direct/P17
H5IYAW84,0,1,http://www.wikidata.org/prop/direct/P1114
HOC624AZ,0,1,http://www.wikidata.org/prop/direct/P2044
NE29FILQ,0,1,http://www.wikidata.org/prop/direct/P159
RQKLUWGB,0,1,http://www.wikidata.org/prop/direct/P1752
ME2UMZHK,0,2,http://www.wikidata.org/prop/direct/P527
WOGC0066,0,2,http://www.wikidata.org/prop/direct/P1411
UJ77AMFQ,0,3,http://www.wikidata.org/prop/direct/P272
I09WPO3F,0,1,http://www.wikidata.org/prop/direct/P1454
V0RTC5NE,0,1,http://www.wikidata.org/prop/direct/P1082
A6FI5ZV7,0,1,http://www.wikidata.org/prop/direct/P1454
4MZ7GP1D,0,1,http://www.wikidata.org/prop/direct/P159
TY9S5VWO,0,2,http://www.wikidata.org/prop/direct/P1435
2Z5BJFVQ,0,1,http://www.wikidata.org/prop/direct/P1128
BNAMDKNI,0,1,http://www.wikidata.org/prop/direct/P1538
5SD6383A,0,1,http://www.wikidata.org/prop/direct/P159
2FEBOZO1,0,1,http://www.wikidata.org/prop/direct/P2196
PA7TKC85,0,1,http://www.wikidata.org/prop/direct/P2046
XKDODLW1,0,1,http://www.wikidata.org/prop/direct/P2044
P76IZT9C,0,1,http://www.wikidata.org/prop/direct/P2635
M22RL928,0,1,http://www.wikidata.org/prop/direct/P1128
4NHENFTG,0,1,http://www.wikidata.org/prop/direct/P3872
GGHHF15Z,0,1,http://www.wikidata.org/prop/direct/P2067
QOFM5TIK,0,2,http://www.wikidata.org/prop/direct/P138
M3E4RCRY,0,1,http://www.wikidata.org/prop/direct/P1128
5JOM73CC,0,1,http://www.wikidata.org/prop/direct/P571
59KSTZVR,0,1,http://www.wikidata.org/prop/direct/P1082
YDLLM75Y,0,1,http://www.wikidata.org/prop/direct/P1082
RBVCOX71,0,1,http://www.wikidata.org/prop/direct/P527
QI7FYTLC,0,1,http://www.wikidata.org/prop/direct/P571
MY8YKLUV,0,1,http://www.wikidata.org/prop/direct/P571
FDXNTH4B,0,1,http://www.wikidata.org/prop/direct/P159
T73LJU2E,0,2,http://www.wikidata.org/prop/direct/P2927
RZHNG1UT,0,1,http://www.wikidata.org/prop/direct/P2139
J35GOET9,0,2,http://www.wikidata.org/prop/direct/P571
3D49RUH7,0,2,http://www.wikidata.org/prop/direct/P2044
27DSHQUC,0,1,http://www.wikidata.org/prop/direct/P527
MP07XC30,0,1,http://www.wikidata.org/prop/direct/P2044
JHI0KE78,0,1,http://www.wikidata.org/prop/direct/P138
XS8VU2V5,0,1,http://www.wikidata.org/prop/direct/P2044
610H8LYH,0,1,http://www.wikidata.org/prop/direct/P2044
QU7US4OD,0,2,http://www.wikidata.org/prop/direct/P4442
0GAOU6ZM,0,1,http://www.wikidata.org/prop/direct/P571
QBG476CV,0,2,http://www.wikidata.org/prop/direct/P571
7F665HYB,0,2,http://www.wikidata.org/prop/direct/P7982
GTRRY21O,0,1,http://www.wikidata.org/prop/direct/P577
T73LJU2E,0,1,http://www.wikidata.org/prop/direct/P2046
4EYPHMTI,0,1,http://www.wikidata.org/prop/direct/P452
HZDZGXV9,0,2,http://www.wikidata.org/prop/direct/P2067
HTN5FE9J,0,1,http://www.wikidata.org/prop/direct/P577
C5LSWLZH,0,1,http://www.wikidata.org/prop/direct/P1082
NE29FILQ,0,2,http://www.wikidata.org/prop/direct/P571
J0BFCXRY,0,2,http://www.wikidata.org/prop/direct/P2046
J0BFCXRY,0,1,http://www.wikidata.org/prop/direct/P2044
982DOMP0,0,1,http://www.wikidata.org/prop/direct/P1082
3D49RUH7,0,1,http://www.wikidata.org/prop/direct/P1082
QT5G3QH1,0,2,http://www.wikidata.org/prop/direct/P571
SGV55IWZ,0,1,http://www.wikidata.org/prop/direct/P1101
U8QUBU3Z,0,1,http://www.wikidata.org/prop/direct/P2044
3BMILGZY,0,4,http://www.wikidata.org/prop/direct/P1981
3BMILGZY,0,2,http://www.wikidata.org/prop/direct/P161
AQ4FMXJQ,0,2,http://www.wikidata.org/prop/direct/P462
AQ4FMXJQ,0,3,http://www.wikidata.org/prop/direct/P725
8YR4X9UM,0,2,http://www.wikidata.org/prop/direct/P462
8YR4X9UM,0,3,http://www.wikidata.org/prop/direct/P725
RGBMYIGN,0,2,http://www.wikidata.org/prop/direct/P462
G2H4G11Q,0,1,http://www.wikidata.org/prop/direct/P57
3BMILGZY,0,3,http://www.wikidata.org/prop/direct/P2079
RGBMYIGN,0,3,http://www.wikidata.org/prop/direct/P725
WP0P66E4,0,1,http://www.wikidata.org/prop/direct/P1040
8AQA7ZSQ,0,1,http://www.wikidata.org/prop/direct/P86
R5VXK8XY,0,2,http://www.wikidata.org/prop/direct/P750
ILUYVUVZ,0,1,http://www.wikidata.org/prop/direct/P1040
R5VXK8XY,0,1,http://www.wikidata.org/prop/direct/P86
LII2GMM7,0,1,http://www.wikidata.org/prop/direct/P2067
TWXDLI7X,0,1,http://www.wikidata.org/prop/direct/P2067
F15O5RMN,0,1,http://www.wikidata.org/prop/direct/P2067
I7GG0ZZX,0,2,http://www.wikidata.org/prop/direct/P1441
N4BB2M6C,0,2,http://www.wikidata.org/prop/direct/P750
8AQA7ZSQ,0,2,http://www.wikidata.org/prop/direct/P750
54MH8N99,0,1,http://www.wikidata.org/prop/direct/P1080
54MH8N99,0,2,http://www.wikidata.org/prop/direct/P1080
VSLOVJEV,0,2,http://www.wikidata.org/prop/direct/P750
GMNBQR04,0,1,http://www.wikidata.org/prop/direct/P1040
N4BB2M6C,0,1,http://www.wikidata.org/prop/direct/P86
WC3WV00J,0,1,http://www.wikidata.org/prop/direct/P170
TJF8BEAV,0,1,http://www.wikidata.org/prop/direct/P170
JKMKTN7N,0,2,http://www.wikidata.org/prop/direct/P1412
TBQIT1QS,0,1,http://www.wikidata.org/prop/direct/P734
7SWXMT0H,0,1,http://www.wikidata.org/prop/direct/P170
XUXK8WQN,0,1,http://www.wikidata.org/prop/direct/P734
G3VIC0ZF,0,1,http://www.wikidata.org/prop/direct/P734
NAMQZBEU,0,1,http://www.wikidata.org/prop/direct/P170
VSLOVJEV,0,1,http://www.wikidata.org/prop/direct/P86
2PHCEXVO,0,1,http://www.wikidata.org/prop/direct/P1082
ITFE0843,0,2,http://www.wikidata.org/prop/direct/P2046
S58ZNIIY,0,1,http://www.wikidata.org/prop/direct/P1082
4IETLGQF,0,1,http://www.wikidata.org/prop/direct/P276
VXEJ9ZNB,0,1,http://www.wikidata.org/prop/direct/P106
CVSSW8OZ,0,1,http://www.wikidata.org/prop/direct/P361
LBGXNN9D,0,1,http://www.wikidata.org/prop/direct/P131
8CSI99CQ,0,1,http://www.wikidata.org/prop/direct/P276
TP6ST23K,0,1,http://www.wikidata.org/prop/direct/P361
ZIOTFGJJ,0,1,http://www.wikidata.org/prop/direct/P131
UT8V0MMA,0,1,http://www.wikidata.org/prop/direct/P131
6Q0ZODO6,0,2,http://www.wikidata.org/prop/direct/P17
ZIOTFGJJ,0,2,http://www.wikidata.org/prop/direct/P17
UT8V0MMA,0,2,http://www.wikidata.org/prop/direct/P17
UKQ9SGOL,0,1,http://www.wikidata.org/prop/direct/P131
UKQ9SGOL,0,2,http://www.wikidata.org/prop/direct/P17
QOMU9KGE,0,1,http://www.wikidata.org/prop/direct/P1435
Y3DYON8B,0,1,http://www.wikidata.org/prop/direct/P1435
K7A9CWCN,0,1,http://www.wikidata.org/prop/direct/P1082
D81FEP2L,0,1,http://www.wikidata.org/prop/direct/P1435
K7A9CWCN,0,2,http://www.wikidata.org/prop/direct/P2046
IXKF9DHY,0,1,http://www.wikidata.org/prop/direct/P1082
4MN89JHI,0,2,http://www.wikidata.org/prop/direct/P2046
4MN89JHI,0,1,http://www.wikidata.org/prop/direct/P1082
IXKF9DHY,0,2,http://www.wikidata.org/prop/direct/P2046
HXVEUUPX,0,1,http://www.wikidata.org/prop/direct/P1082
04JC2TZ9,0,1,http://www.wikidata.org/prop/direct/P1435
HXVEUUPX,0,2,http://www.wikidata.org/prop/direct/P2046
VNC208YR,0,1,http://www.wikidata.org/prop/direct/P2043
VNC208YR,0,2,http://www.wikidata.org/prop/direct/P2053
NNF44F0M,0,2,http://www.wikidata.org/prop/direct/P2067
NNF44F0M,0,4,http://www.wikidata.org/prop/direct/P2067
8EVSI0FN,0,1,http://www.wikidata.org/prop/direct/P2284
8EVSI0FN,0,2,http://www.wikidata.org/prop/direct/P2067
8EVSI0FN,0,3,http://www.wikidata.org/prop/direct/P2049
46NI5NK5,0,1,http://www.wikidata.org/prop/direct/P2284
8EVSI0FN,0,4,http://www.wikidata.org/prop/direct/P2067
46NI5NK5,0,3,http://www.wikidata.org/prop/direct/P2049
ERJNX6P0,0,1,http://www.wikidata.org/prop/direct/P4140
FLU2L4OQ,0,1,http://www.wikidata.org/prop/direct/P4140
46NI5NK5,0,4,http://www.wikidata.org/prop/direct/P2067
1YBRURYE,0,1,http://www.wikidata.org/prop/direct/P4140
LH3BUC20,0,1,http://www.wikidata.org/prop/direct/P2928
8HVS0QV7,0,1,http://www.wikidata.org/prop/direct/P2928
DL31VL44,0,1,http://www.wikidata.org/prop/direct/P7080
PCVMN5ON,0,1,http://www.wikidata.org/prop/direct/P2928
DL31VL44,0,2,http://www.wikidata.org/prop/direct/P2610
WUXPMQBA,0,1,http://www.wikidata.org/prop/direct/P3559
M1W74FTU,0,1,http://www.wikidata.org/prop/direct/P3559
V2C61FQP,0,2,http://www.wikidata.org/prop/direct/P2067
4HF0HTI6,0,3,http://www.wikidata.org/prop/direct/P1090
HBZA46GE,0,2,http://www.wikidata.org/prop/direct/P2216
UKHEEF5P,0,2,http://www.wikidata.org/prop/direct/P2216
HBZA46GE,0,3,http://www.wikidata.org/prop/direct/P1090
3QROCON8,0,1,http://www.wikidata.org/prop/direct/P6257
UKHEEF5P,0,1,http://www.wikidata.org/prop/direct/P6258
S8OY20NW,0,1,http://www.wikidata.org/prop/direct/P6257
AGVF6G59,0,1,http://www.wikidata.org/prop/direct/P6257
V0RTC5NE,0,2,http://www.wikidata.org/prop/direct/P850
2L2Y8BKC,0,1,http://www.wikidata.org/prop/direct/P6257
TORV33AZ,0,2,http://www.wikidata.org/prop/direct/P1120
4N5YRM6G,0,2,http://www.wikidata.org/prop/direct/P1120
O37CZFX8,0,1,http://www.wikidata.org/prop/direct/P2048
6S8HRJVJ,0,1,http://www.wikidata.org/prop/direct/P2048
PKDU4T5P,0,1,http://www.wikidata.org/prop/direct/P2049
1TT5OPUJ,0,1,http://www.wikidata.org/prop/direct/P2048
IXA4NT4X,0,1,http://www.wikidata.org/prop/direct/P195
YNJRM7AP,0,1,http://www.wikidata.org/prop/direct/P195
0HQNE5NO,0,1,http://www.wikidata.org/prop/direct/P195
NWXCGD3W,0,1,http://www.wikidata.org/prop/direct/P195
C1A6LYHR,0,2,http://www.wikidata.org/prop/direct/P2048
BXB0DQMT,0,1,http://www.wikidata.org/prop/direct/P2043
5QSHFB9C,0,1,http://www.wikidata.org/prop/direct/P1435
8FRPEUIR,0,1,http://www.wikidata.org/prop/direct/P5524
DQG5HU8Z,0,1,http://www.wikidata.org/prop/direct/P189
SOSCHV8V,0,1,http://www.wikidata.org/prop/direct/P1435
23GQJ08R,0,1,http://www.wikidata.org/prop/direct/P5524
BKV97XAW,0,1,http://www.wikidata.org/prop/direct/P189
05LKP6GN,0,1,http://www.wikidata.org/prop/direct/P5524
DWLPXYPF,0,1,http://www.wikidata.org/prop/direct/P5524
BQUT415X,0,1,http://www.wikidata.org/prop/direct/P5524
B9XETJOD,0,1,http://www.wikidata.org/prop/direct/P2049
VI0JM5XV,0,1,http://www.wikidata.org/prop/direct/P1100
8SWALSDV,0,1,http://www.wikidata.org/prop/direct/P1100
BMENQS5A,0,1,http://www.wikidata.org/prop/direct/P2044
FCGKIWAK,0,1,http://www.wikidata.org/prop/direct/P2044
GY3P8GI2,0,1,http://www.wikidata.org/prop/direct/P189
F3VVO5UC,0,1,http://www.wikidata.org/prop/direct/P1082
AL3NX20L,0,2,http://www.wikidata.org/prop/direct/P2046
4C2I8G60,0,2,http://www.wikidata.org/prop/direct/P2046
4C2I8G60,0,1,http://www.wikidata.org/prop/direct/P1082
AL3NX20L,0,1,http://www.wikidata.org/prop/direct/P1082
GNWOGBYI,0,1,http://www.wikidata.org/prop/direct/P2049
RVQJ0AKU,0,1,http://www.wikidata.org/prop/direct/P2049
RVQJ0AKU,0,2,http://www.wikidata.org/prop/direct/P2547
7L5UGAK6,0,1,http://www.wikidata.org/prop/direct/P1120
EXGBEW40,0,1,http://www.wikidata.org/prop/direct/P1120
02BBGOHT,0,1,http://www.wikidata.org/prop/direct/P1120
ED6Q1ZVP,0,1,http://www.wikidata.org/prop/direct/P1120
XWSBDP6Y,0,3,http://www.wikidata.org/prop/direct/P1082
XWSBDP6Y,0,1,http://www.wikidata.org/prop/direct/P2044
XWSBDP6Y,0,2,http://www.wikidata.org/prop/direct/P2046
ATIYTN7C,0,1,http://www.wikidata.org/prop/direct/P2896
0J6XXLLE,0,1,http://www.wikidata.org/prop/direct/P2044
