"Z12VLMSU","2","http://www.wikidata.org/entity/Q756721"
"Z12VLMSU","7","http://www.wikidata.org/entity/Q9430"
"LG4PKGNR","0","http://www.wikidata.org/entity/Q8072"
"LG4PKGNR","4","http://www.wikidata.org/entity/Q1778118"
"WQ9ZJCV5","0","http://www.wikidata.org/entity/Q8072"
"WQ9ZJCV5","4","http://www.wikidata.org/entity/Q3624078"
"T9TMUKV6","0","http://www.wikidata.org/entity/Q8072"
"T9TMUKV6","4","http://www.wikidata.org/entity/Q3624078"
"ACZLRZYG","0","http://www.wikidata.org/entity/Q8068"
"QBU1QE60","0","http://www.wikidata.org/entity/Q8068"
"PEDZB1L4","0","http://www.wikidata.org/entity/Q8054"
"PEDZB1L4","1","http://www.wikidata.org/entity/Q5058355"
"PEDZB1L4","2","http://www.wikidata.org/entity/Q2996394"
"PEDZB1L4","3","http://www.wikidata.org/entity/Q7187"
"PEDZB1L4","4","http://www.wikidata.org/entity/Q898273"
"9PRWDEOF","0","http://www.wikidata.org/entity/Q8054"
"9PRWDEOF","1","http://www.wikidata.org/entity/Q5058355"
"9PRWDEOF","2","http://www.wikidata.org/entity/Q2996394"
"9PRWDEOF","3","http://www.wikidata.org/entity/Q7187"
"9PRWDEOF","4","http://www.wikidata.org/entity/Q898273"
"9PRWDEOF","5","http://www.wikidata.org/entity/Q11173"
"1AT3LEUX","0","http://www.wikidata.org/entity/Q8054"
"1AT3LEUX","1","http://www.wikidata.org/entity/Q16521"
"1AT3LEUX","2","http://www.wikidata.org/entity/Q13442814"
"1AT3LEUX","3","http://www.wikidata.org/entity/Q14860489"
"WXNNVJMR","0","http://www.wikidata.org/entity/Q8054"
"WXNNVJMR","1","http://www.wikidata.org/entity/Q16521"
"WXNNVJMR","2","http://www.wikidata.org/entity/Q13442814"
"WXNNVJMR","3","http://www.wikidata.org/entity/Q14860489"
"CWL2A5QQ","0","http://www.wikidata.org/entity/Q8054"
"CWL2A5QQ","1","http://www.wikidata.org/entity/Q16521"
"CWL2A5QQ","2","http://www.wikidata.org/entity/Q13442814"
"CWL2A5QQ","3","http://www.wikidata.org/entity/Q14860489"
"YUH040M1","0","http://www.wikidata.org/entity/Q8054"
"YUH040M1","1","http://www.wikidata.org/entity/Q16521"
"YUH040M1","2","http://www.wikidata.org/entity/Q13442814"
"YUH040M1","3","http://www.wikidata.org/entity/Q14860489"
"EKOK5LZP","0","http://www.wikidata.org/entity/Q8036"
"EKOK5LZP","3","http://www.wikidata.org/entity/Q31629"
"EKOK5LZP","4","http://www.wikidata.org/entity/Q5"
"IT494GFX","0","http://www.wikidata.org/entity/Q8036"
"IT494GFX","3","http://www.wikidata.org/entity/Q31629"
"IT494GFX","4","http://www.wikidata.org/entity/Q5"
"5JKJ4NXZ","0","http://www.wikidata.org/entity/Q8036"
"5JKJ4NXZ","3","http://www.wikidata.org/entity/Q31629"
"5JKJ4NXZ","4","http://www.wikidata.org/entity/Q5"
"WO3LLBW1","0","http://www.wikidata.org/entity/Q8036"
"WO3LLBW1","3","http://www.wikidata.org/entity/Q31629"
"WO3LLBW1","4","http://www.wikidata.org/entity/Q5"
"G2XWL3PD","0","http://www.wikidata.org/entity/Q8036"
"G2XWL3PD","3","http://www.wikidata.org/entity/Q31629"
"G2XWL3PD","4","http://www.wikidata.org/entity/Q5"
"X6G6U7PX","0","http://www.wikidata.org/entity/Q8036"
"X6G6U7PX","1","http://www.wikidata.org/entity/Q5"
"X6G6U7PX","2","http://www.wikidata.org/entity/Q5"
"X6G6U7PX","3","http://www.wikidata.org/entity/Q27020041"
"QPQ47S37","0","http://www.wikidata.org/entity/Q8036"
"QPQ47S37","1","http://www.wikidata.org/entity/Q5"
"QPQ47S37","2","http://www.wikidata.org/entity/Q5"
"QPQ47S37","3","http://www.wikidata.org/entity/Q27020041"
"26OVFNUT","0","http://www.wikidata.org/entity/Q8036"
"26OVFNUT","1","http://www.wikidata.org/entity/Q5"
"26OVFNUT","2","http://www.wikidata.org/entity/Q5"
"26OVFNUT","3","http://www.wikidata.org/entity/Q27020041"
"24MAUP0B","0","http://www.wikidata.org/entity/Q8036"
"24MAUP0B","1","http://www.wikidata.org/entity/Q5"
"24MAUP0B","2","http://www.wikidata.org/entity/Q5"
"24MAUP0B","3","http://www.wikidata.org/entity/Q27020041"
"RI1UH4G6","0","http://www.wikidata.org/entity/Q8036"
"RI1UH4G6","1","http://www.wikidata.org/entity/Q5"
"RI1UH4G6","2","http://www.wikidata.org/entity/Q5"
"RI1UH4G6","3","http://www.wikidata.org/entity/Q27020041"
"JWO5EB7R","0","http://www.wikidata.org/entity/Q8032"
"JWO5EB7R","1","http://www.wikidata.org/entity/Q5"
"JWO5EB7R","2","http://www.wikidata.org/entity/Q2338524"
"JWO5EB7R","3","http://www.wikidata.org/entity/Q66436502"
"CIYOSTJ1","0","http://www.wikidata.org/entity/Q8032"
"CIYOSTJ1","1","http://www.wikidata.org/entity/Q5"
"CIYOSTJ1","2","http://www.wikidata.org/entity/Q2338524"
"CIYOSTJ1","3","http://www.wikidata.org/entity/Q66436502"
"NGM8ZRSC","0","http://www.wikidata.org/entity/Q8032"
"NGM8ZRSC","1","http://www.wikidata.org/entity/Q5"
"NGM8ZRSC","2","http://www.wikidata.org/entity/Q2338524"
"NGM8ZRSC","3","http://www.wikidata.org/entity/Q66436502"
"9F98FKYU","0","http://www.wikidata.org/entity/Q8032"
"9F98FKYU","1","http://www.wikidata.org/entity/Q5"
"9F98FKYU","2","http://www.wikidata.org/entity/Q2338524"
"9F98FKYU","3","http://www.wikidata.org/entity/Q66436502"
"NEPRFV60","0","http://www.wikidata.org/entity/Q8032"
"NEPRFV60","1","http://www.wikidata.org/entity/Q5"
"NEPRFV60","2","http://www.wikidata.org/entity/Q2338524"
"NEPRFV60","3","http://www.wikidata.org/entity/Q66436502"
"0TTGMXD5","0","http://www.wikidata.org/entity/Q8019"
"0TTGMXD5","1","http://www.wikidata.org/entity/Q27020041"
"0TTGMXD5","2","http://www.wikidata.org/entity/Q5"
"Y61W5UBI","0","http://www.wikidata.org/entity/Q8019"
"Y61W5UBI","1","http://www.wikidata.org/entity/Q27020041"
"Y61W5UBI","2","http://www.wikidata.org/entity/Q5"
"H6M5T0Z0","0","http://www.wikidata.org/entity/Q8019"
"H6M5T0Z0","1","http://www.wikidata.org/entity/Q27020041"
"H6M5T0Z0","2","http://www.wikidata.org/entity/Q5"
"FY4GE1Y0","0","http://www.wikidata.org/entity/Q8019"
"FY4GE1Y0","1","http://www.wikidata.org/entity/Q27020041"
"FY4GE1Y0","2","http://www.wikidata.org/entity/Q5"
"M7BMJ1X3","0","http://www.wikidata.org/entity/Q8019"
"M7BMJ1X3","1","http://www.wikidata.org/entity/Q27020041"
"M7BMJ1X3","2","http://www.wikidata.org/entity/Q5"
"1LH49PD1","0","http://www.wikidata.org/entity/Q8019"
"1LH49PD1","1","http://www.wikidata.org/entity/Q31629"
"1LH49PD1","2","http://www.wikidata.org/entity/Q5"
"4MYI1UBT","0","http://www.wikidata.org/entity/Q8019"
"4MYI1UBT","1","http://www.wikidata.org/entity/Q31629"
"4MYI1UBT","2","http://www.wikidata.org/entity/Q5"
"4MYI1UBT","3","http://www.wikidata.org/entity/Q2338524"
"BVTJGENL","0","http://www.wikidata.org/entity/Q8019"
"BVTJGENL","1","http://www.wikidata.org/entity/Q31629"
"BVTJGENL","2","http://www.wikidata.org/entity/Q5"
"BVTJGENL","3","http://www.wikidata.org/entity/Q2338524"
"G0E3484M","0","http://www.wikidata.org/entity/Q8019"
"G0E3484M","1","http://www.wikidata.org/entity/Q31629"
"G0E3484M","2","http://www.wikidata.org/entity/Q5"
"G0E3484M","3","http://www.wikidata.org/entity/Q2338524"
"X6QUZB4S","0","http://www.wikidata.org/entity/Q8019"
"X6QUZB4S","1","http://www.wikidata.org/entity/Q31629"
"X6QUZB4S","2","http://www.wikidata.org/entity/Q5"
"X6QUZB4S","3","http://www.wikidata.org/entity/Q2338524"
"Q3RPPJP7","0","http://www.wikidata.org/entity/Q8000"
"Q3RPPJP7","1","http://www.wikidata.org/entity/Q27020041"
"Q3RPPJP7","2","http://www.wikidata.org/entity/Q5"
"Q3RPPJP7","3","http://www.wikidata.org/entity/Q31629"
"GHU7LDDR","0","http://www.wikidata.org/entity/Q8000"
"GHU7LDDR","1","http://www.wikidata.org/entity/Q27020041"
"GHU7LDDR","2","http://www.wikidata.org/entity/Q5"
"GHU7LDDR","3","http://www.wikidata.org/entity/Q31629"
"YZVLJDBM","0","http://www.wikidata.org/entity/Q8000"
"YZVLJDBM","1","http://www.wikidata.org/entity/Q27020041"
"YZVLJDBM","2","http://www.wikidata.org/entity/Q5"
"YZVLJDBM","3","http://www.wikidata.org/entity/Q31629"
"TL8IO8D0","0","http://www.wikidata.org/entity/Q8000"
"TL8IO8D0","1","http://www.wikidata.org/entity/Q27020041"
"TL8IO8D0","2","http://www.wikidata.org/entity/Q5"
"TL8IO8D0","3","http://www.wikidata.org/entity/Q31629"
"9QFOCMZQ","0","http://www.wikidata.org/entity/Q8000"
"9QFOCMZQ","1","http://www.wikidata.org/entity/Q27020041"
"9QFOCMZQ","2","http://www.wikidata.org/entity/Q5"
"9QFOCMZQ","3","http://www.wikidata.org/entity/Q31629"
"7QM2W31E","0","http://www.wikidata.org/entity/Q7998"
"7QM2W31E","2","http://www.wikidata.org/entity/Q31629"
"K4H9DUPW","0","http://www.wikidata.org/entity/Q7998"
"K4H9DUPW","2","http://www.wikidata.org/entity/Q31629"
"0J7PIFZJ","0","http://www.wikidata.org/entity/Q7998"
"0J7PIFZJ","2","http://www.wikidata.org/entity/Q31629"
"TT3TC5VX","0","http://www.wikidata.org/entity/Q7998"
"TT3TC5VX","2","http://www.wikidata.org/entity/Q31629"
"HX2F380X","0","http://www.wikidata.org/entity/Q7998"
"HX2F380X","2","http://www.wikidata.org/entity/Q31629"
"MMR8UJNQ","0","http://www.wikidata.org/entity/Q7998"
"MMR8UJNQ","1","http://www.wikidata.org/entity/Q5"
"MMR8UJNQ","3","http://www.wikidata.org/entity/Q2338524"
"MMR8UJNQ","4","http://www.wikidata.org/entity/Q27020041"
"TXYYNVE3","0","http://www.wikidata.org/entity/Q7998"
"TXYYNVE3","1","http://www.wikidata.org/entity/Q5"
"TXYYNVE3","3","http://www.wikidata.org/entity/Q2338524"
"TXYYNVE3","4","http://www.wikidata.org/entity/Q27020041"
"B6J5456X","0","http://www.wikidata.org/entity/Q7998"
"B6J5456X","1","http://www.wikidata.org/entity/Q5"
"B6J5456X","3","http://www.wikidata.org/entity/Q2338524"
"B6J5456X","4","http://www.wikidata.org/entity/Q27020041"
"I8J7GJV1","0","http://www.wikidata.org/entity/Q7997"
"I8J7GJV1","3","http://www.wikidata.org/entity/Q31629"
"I8J7GJV1","4","http://www.wikidata.org/entity/Q5"
"R56J68A9","0","http://www.wikidata.org/entity/Q7997"
"R56J68A9","3","http://www.wikidata.org/entity/Q31629"
"R56J68A9","4","http://www.wikidata.org/entity/Q5"
"ROI8CMYW","0","http://www.wikidata.org/entity/Q7997"
"ROI8CMYW","3","http://www.wikidata.org/entity/Q31629"
"ROI8CMYW","4","http://www.wikidata.org/entity/Q5"
"5B9NIVZR","0","http://www.wikidata.org/entity/Q7997"
"5B9NIVZR","3","http://www.wikidata.org/entity/Q31629"
"5B9NIVZR","4","http://www.wikidata.org/entity/Q5"
"9SFMTM6U","0","http://www.wikidata.org/entity/Q7997"
"9SFMTM6U","3","http://www.wikidata.org/entity/Q31629"
"9SFMTM6U","4","http://www.wikidata.org/entity/Q5"
"JPXINML0","0","http://www.wikidata.org/entity/Q7994"
"JPXINML0","1","http://www.wikidata.org/entity/Q27020041"
"JPXINML0","3","http://www.wikidata.org/entity/Q5"
"JPXINML0","5","http://www.wikidata.org/entity/Q5"
"PDDBFUIW","0","http://www.wikidata.org/entity/Q7994"
"PDDBFUIW","1","http://www.wikidata.org/entity/Q27020041"
"PDDBFUIW","2","http://www.wikidata.org/entity/Q3624078"
"PDDBFUIW","3","http://www.wikidata.org/entity/Q5"
"PDDBFUIW","5","http://www.wikidata.org/entity/Q5"
"JL5SMO83","0","http://www.wikidata.org/entity/Q7994"
"JL5SMO83","1","http://www.wikidata.org/entity/Q27020041"
"JL5SMO83","2","http://www.wikidata.org/entity/Q3624078"
"JL5SMO83","3","http://www.wikidata.org/entity/Q5"
"JL5SMO83","5","http://www.wikidata.org/entity/Q5"
"TIF25BFA","0","http://www.wikidata.org/entity/Q7994"
"TIF25BFA","2","http://www.wikidata.org/entity/Q5"
"JM04LBGI","0","http://www.wikidata.org/entity/Q7994"
"JM04LBGI","2","http://www.wikidata.org/entity/Q5"
"FTFWCIVR","0","http://www.wikidata.org/entity/Q7994"
"FTFWCIVR","2","http://www.wikidata.org/entity/Q5"
"TP0UDUQI","0","http://www.wikidata.org/entity/Q7965"
"TP0UDUQI","1","http://www.wikidata.org/entity/Q5"
"TP0UDUQI","2","http://www.wikidata.org/entity/Q27020041"
"TP0UDUQI","4","http://www.wikidata.org/entity/Q2338524"
"4JWQLJUS","0","http://www.wikidata.org/entity/Q7965"
"4JWQLJUS","1","http://www.wikidata.org/entity/Q5"
"4JWQLJUS","2","http://www.wikidata.org/entity/Q27020041"
"4JWQLJUS","4","http://www.wikidata.org/entity/Q2338524"
"RPSS10FP","0","http://www.wikidata.org/entity/Q7965"
"RPSS10FP","1","http://www.wikidata.org/entity/Q5"
"RPSS10FP","2","http://www.wikidata.org/entity/Q27020041"
"RPSS10FP","4","http://www.wikidata.org/entity/Q2338524"
"YRAQNSOO","0","http://www.wikidata.org/entity/Q7965"
"YRAQNSOO","1","http://www.wikidata.org/entity/Q5"
"YRAQNSOO","2","http://www.wikidata.org/entity/Q27020041"
"YRAQNSOO","4","http://www.wikidata.org/entity/Q2338524"
"MAB6N8A3","0","http://www.wikidata.org/entity/Q7965"
"MAB6N8A3","1","http://www.wikidata.org/entity/Q5"
"MAB6N8A3","2","http://www.wikidata.org/entity/Q27020041"
"MAB6N8A3","4","http://www.wikidata.org/entity/Q2338524"
"CMR9O5W9","0","http://www.wikidata.org/entity/Q7961"
"CMR9O5W9","1","http://www.wikidata.org/entity/Q2338524"
"CMR9O5W9","2","http://www.wikidata.org/entity/Q5"
"V4MVSECW","0","http://www.wikidata.org/entity/Q7961"
"V4MVSECW","1","http://www.wikidata.org/entity/Q2338524"
"V4MVSECW","2","http://www.wikidata.org/entity/Q5"
"UFF8E49J","0","http://www.wikidata.org/entity/Q7961"
"UFF8E49J","1","http://www.wikidata.org/entity/Q2338524"
"UFF8E49J","2","http://www.wikidata.org/entity/Q5"
"PVYZN88Y","0","http://www.wikidata.org/entity/Q7961"
"PVYZN88Y","1","http://www.wikidata.org/entity/Q2338524"
"PVYZN88Y","2","http://www.wikidata.org/entity/Q5"
"IQ8Q72SN","0","http://www.wikidata.org/entity/Q7961"
"IQ8Q72SN","1","http://www.wikidata.org/entity/Q2338524"
"IQ8Q72SN","2","http://www.wikidata.org/entity/Q5"
"NKRGPY0O","0","http://www.wikidata.org/entity/Q7954"
"NKRGPY0O","1","http://www.wikidata.org/entity/Q66436502"
"NKRGPY0O","3","http://www.wikidata.org/entity/Q3624078"
"NKRGPY0O","4","http://www.wikidata.org/entity/Q5"
"874AO1KL","0","http://www.wikidata.org/entity/Q7954"
"874AO1KL","1","http://www.wikidata.org/entity/Q66436502"
"874AO1KL","3","http://www.wikidata.org/entity/Q3624078"
"874AO1KL","4","http://www.wikidata.org/entity/Q5"
"H7PWB7ZP","0","http://www.wikidata.org/entity/Q7954"
"H7PWB7ZP","1","http://www.wikidata.org/entity/Q66436502"
"H7PWB7ZP","3","http://www.wikidata.org/entity/Q3624078"
"H7PWB7ZP","4","http://www.wikidata.org/entity/Q5"
"F1KJ1SMJ","0","http://www.wikidata.org/entity/Q7954"
"F1KJ1SMJ","1","http://www.wikidata.org/entity/Q66436502"
"F1KJ1SMJ","3","http://www.wikidata.org/entity/Q3624078"
"F1KJ1SMJ","4","http://www.wikidata.org/entity/Q5"
"44O0D5F6","0","http://www.wikidata.org/entity/Q7954"
"44O0D5F6","1","http://www.wikidata.org/entity/Q66436502"
"44O0D5F6","3","http://www.wikidata.org/entity/Q3624078"
"44O0D5F6","4","http://www.wikidata.org/entity/Q5"
"RSNHUC6F","0","http://www.wikidata.org/entity/Q7954"
"RSNHUC6F","1","http://www.wikidata.org/entity/Q31629"
"LGMG0RSQ","0","http://www.wikidata.org/entity/Q7954"
"LGMG0RSQ","1","http://www.wikidata.org/entity/Q31629"
"S3SOBYGR","0","http://www.wikidata.org/entity/Q7954"
"S3SOBYGR","1","http://www.wikidata.org/entity/Q31629"
"3GJBGEDG","0","http://www.wikidata.org/entity/Q7954"
"3GJBGEDG","1","http://www.wikidata.org/entity/Q31629"
"A0M4JZ7T","0","http://www.wikidata.org/entity/Q7954"
"A0M4JZ7T","1","http://www.wikidata.org/entity/Q31629"
"2YGE7USC","0","http://www.wikidata.org/entity/Q7954"
"2YGE7USC","1","http://www.wikidata.org/entity/Q5"
"2YGE7USC","2","http://www.wikidata.org/entity/Q27020041"
"2YGE7USC","3","http://www.wikidata.org/entity/Q2338524"
"2YGE7USC","4","http://www.wikidata.org/entity/Q5"
"1PW8VR7O","0","http://www.wikidata.org/entity/Q7954"
"1PW8VR7O","1","http://www.wikidata.org/entity/Q5"
"1PW8VR7O","2","http://www.wikidata.org/entity/Q27020041"
"1PW8VR7O","3","http://www.wikidata.org/entity/Q2338524"
"1PW8VR7O","4","http://www.wikidata.org/entity/Q5"
"0HOE511J","0","http://www.wikidata.org/entity/Q7954"
"0HOE511J","1","http://www.wikidata.org/entity/Q5"
"0HOE511J","2","http://www.wikidata.org/entity/Q27020041"
"0HOE511J","3","http://www.wikidata.org/entity/Q2338524"
"0HOE511J","4","http://www.wikidata.org/entity/Q5"
"13DXBWUU","0","http://www.wikidata.org/entity/Q7954"
"13DXBWUU","1","http://www.wikidata.org/entity/Q5"
"13DXBWUU","2","http://www.wikidata.org/entity/Q27020041"
"13DXBWUU","4","http://www.wikidata.org/entity/Q5"
"VOL37ZMC","0","http://www.wikidata.org/entity/Q7954"
"VOL37ZMC","1","http://www.wikidata.org/entity/Q5"
"VOL37ZMC","2","http://www.wikidata.org/entity/Q27020041"
"VOL37ZMC","4","http://www.wikidata.org/entity/Q5"
"24Z7T5CA","0","http://www.wikidata.org/entity/Q5119"
"24Z7T5CA","2","http://www.wikidata.org/entity/Q4663903"
"24Z7T5CA","3","http://www.wikidata.org/entity/Q1637706"
"FDRPSDBF","0","http://www.wikidata.org/entity/Q5119"
"FDRPSDBF","2","http://www.wikidata.org/entity/Q4663903"
"65OAZ3UR","0","http://www.wikidata.org/entity/Q5119"
"65OAZ3UR","2","http://www.wikidata.org/entity/Q4663903"
"83F364W6","0","http://www.wikidata.org/entity/Q5119"
"83F364W6","3","http://www.wikidata.org/entity/Q3624078"
"GOWSL7IA","0","http://www.wikidata.org/entity/Q5119"
"GOWSL7IA","3","http://www.wikidata.org/entity/Q3624078"
"N1CSWVQF","0","http://www.wikidata.org/entity/Q5084"
"N1CSWVQF","2","http://www.wikidata.org/entity/Q17272482"
"9OYN5O8D","0","http://www.wikidata.org/entity/Q5084"
"9OYN5O8D","2","http://www.wikidata.org/entity/Q17272482"
"WRNCF29B","0","http://www.wikidata.org/entity/Q5084"
"WRNCF29B","2","http://www.wikidata.org/entity/Q17272482"
"5Y6IZFSF","0","http://www.wikidata.org/entity/Q5084"
"9LXH4SRN","0","http://www.wikidata.org/entity/Q4886"
"9LXH4SRN","1","http://www.wikidata.org/entity/Q427626"
"9LXH4SRN","2","http://www.wikidata.org/entity/Q16521"
"439BGSNQ","0","http://www.wikidata.org/entity/Q4817"
"J5R51ULW","0","http://www.wikidata.org/entity/Q4817"
"J5R51ULW","1","http://www.wikidata.org/entity/Q3624078"
"YIG0T50G","0","http://www.wikidata.org/entity/Q4618"
"YIG0T50G","2","http://www.wikidata.org/entity/Q3624078"
"SB63V3O7","0","http://www.wikidata.org/entity/Q4618"
"SB63V3O7","1","http://www.wikidata.org/entity/Q2074737"
"SB63V3O7","2","http://www.wikidata.org/entity/Q3624078"
"SB63V3O7","3","http://www.wikidata.org/entity/Q162620"
"JGX0BLCI","0","http://www.wikidata.org/entity/Q4618"
"YPZHF7ZM","0","http://www.wikidata.org/entity/Q4539"
"T7TB87DU","0","http://www.wikidata.org/entity/Q4539"
"3SPCZEG9","0","http://www.wikidata.org/entity/Q4539"
"MMF5N6EP","0","http://www.wikidata.org/entity/Q4539"
"MMF5N6EP","1","http://www.wikidata.org/entity/Q3624078"
"X7H34O6K","0","http://www.wikidata.org/entity/Q4539"
"X7H34O6K","1","http://www.wikidata.org/entity/Q3624078"
"IHOLS82S","0","http://www.wikidata.org/entity/Q4508"
"IHOLS82S","2","http://www.wikidata.org/entity/Q3624078"
"AC7VS491","0","http://www.wikidata.org/entity/Q4508"
"AC7VS491","2","http://www.wikidata.org/entity/Q3624078"
"AC7VS491","3","http://www.wikidata.org/entity/Q1549591"
"7YNUF5FD","0","http://www.wikidata.org/entity/Q4508"
"TQ8V6M3O","0","http://www.wikidata.org/entity/Q4508"
"GRZ7LYO2","0","http://www.wikidata.org/entity/Q4184"
"GRZ7LYO2","1","http://www.wikidata.org/entity/Q5"
"86LPYBRW","0","http://www.wikidata.org/entity/Q4022"
"OYD777DD","0","http://www.wikidata.org/entity/Q4022"
"OYD777DD","2","http://www.wikidata.org/entity/Q166620"
"M9BXQJ7W","0","http://www.wikidata.org/entity/Q4022"
"M9BXQJ7W","2","http://www.wikidata.org/entity/Q166620"
"F34ALOJR","0","http://www.wikidata.org/entity/Q4022"
"F34ALOJR","2","http://www.wikidata.org/entity/Q166620"
"JG2RKW7A","0","http://www.wikidata.org/entity/Q4022"
"JG2RKW7A","2","http://www.wikidata.org/entity/Q166620"
"036C32YU","0","http://www.wikidata.org/entity/Q4022"
"036C32YU","2","http://www.wikidata.org/entity/Q166620"
"036C32YU","4","http://www.wikidata.org/entity/Q4022"
"G3W58CDS","0","http://www.wikidata.org/entity/Q4022"
"WQFU4K3X","0","http://www.wikidata.org/entity/Q4022"
"9XV82JMF","0","http://www.wikidata.org/entity/Q4022"
"Y4W4KIKE","0","http://www.wikidata.org/entity/Q4022"
"QR37XD4E","0","http://www.wikidata.org/entity/Q4022"
"S8ID9HI7","0","http://www.wikidata.org/entity/Q4022"
"S8ID9HI7","1","http://www.wikidata.org/entity/Q975413"
"S8ID9HI7","2","http://www.wikidata.org/entity/Q5107"
"4923FTAW","0","http://www.wikidata.org/entity/Q4022"
"4923FTAW","2","http://www.wikidata.org/entity/Q5107"
"4923FTAW","3","http://www.wikidata.org/entity/Q17272482"
"13KSY937","0","http://www.wikidata.org/entity/Q4006"
"OPY7UC1A","0","http://www.wikidata.org/entity/Q4006"
"OPY7UC1A","1","http://www.wikidata.org/entity/Q50424085"
"W66GCPOC","0","http://www.wikidata.org/entity/Q3957"
"EP06IQJ8","0","http://www.wikidata.org/entity/Q3957"
"EP06IQJ8","3","http://www.wikidata.org/entity/Q4022"
"Y4DEY1Q1","0","http://www.wikidata.org/entity/Q3957"
"KPMXWTVD","0","http://www.wikidata.org/entity/Q3957"
"FRYEYNW3","0","http://www.wikidata.org/entity/Q3957"
"Q1RRY995","0","http://www.wikidata.org/entity/Q3950"
"Q1RRY995","4","http://www.wikidata.org/entity/Q3624078"
"DSUN1E5Q","0","http://www.wikidata.org/entity/Q3950"
"DSUN1E5Q","4","http://www.wikidata.org/entity/Q3624078"
"TENZXPFB","0","http://www.wikidata.org/entity/Q3950"
"TENZXPFB","4","http://www.wikidata.org/entity/Q3624078"
"RTW6TQCU","0","http://www.wikidata.org/entity/Q3950"
"U71C9XXG","0","http://www.wikidata.org/entity/Q3950"
"U71C9XXG","1","http://www.wikidata.org/entity/Q32880"
"9YCDT7YZ","0","http://www.wikidata.org/entity/Q3947"
"0A31YQHK","0","http://www.wikidata.org/entity/Q3947"
"5IUEXEVG","0","http://www.wikidata.org/entity/Q3947"
"5IUEXEVG","1","http://www.wikidata.org/entity/Q5"
"WR1DZPVH","0","http://www.wikidata.org/entity/Q3937"
"DOKQ9NZR","0","http://www.wikidata.org/entity/Q3937"
"93AWSC1V","0","http://www.wikidata.org/entity/Q3918"
"6GRPZM2G","0","http://www.wikidata.org/entity/Q3918"
"JNRH50DY","0","http://www.wikidata.org/entity/Q3918"
"DTQMSTEW","0","http://www.wikidata.org/entity/Q3914"
"H2LG536G","0","http://www.wikidata.org/entity/Q3914"
"Q57ETJ45","0","http://www.wikidata.org/entity/Q3863"
"Q57ETJ45","2","http://www.wikidata.org/entity/Q15726296"
"7QM85E10","0","http://www.wikidata.org/entity/Q3863"
"7QM85E10","2","http://www.wikidata.org/entity/Q15726296"
"6M5NV1HQ","0","http://www.wikidata.org/entity/Q3863"
"6M5NV1HQ","2","http://www.wikidata.org/entity/Q15726296"
"25C0GJ7A","0","http://www.wikidata.org/entity/Q3863"
"25C0GJ7A","2","http://www.wikidata.org/entity/Q15726296"
"HJDCNSL9","0","http://www.wikidata.org/entity/Q3863"
"HJDCNSL9","2","http://www.wikidata.org/entity/Q15726296"
"ONNWHXGQ","0","http://www.wikidata.org/entity/Q3863"
"ONNWHXGQ","2","http://www.wikidata.org/entity/Q2332332"
"B17UMFWL","0","http://www.wikidata.org/entity/Q3863"
"B17UMFWL","2","http://www.wikidata.org/entity/Q2332332"
"QVHPZ34Q","0","http://www.wikidata.org/entity/Q3863"
"QVHPZ34Q","2","http://www.wikidata.org/entity/Q249083"
